Year,Economy,Economy Label,ShipType,ShipType Label,Dead weight tons in thousands,DWT_million
2015,5200,Americas,5,Other types of ships,68057.85,68.05785
2015,5210,Northern America,0,Total fleet,26349.686,26.349686000000002
2015,5210,Northern America,1,Oil tankers,6117.498,6.117497999999999
2015,5210,Northern America,2,Bulk carriers,3121.605,3.121605
2015,5210,Northern America,3,General cargo,3543.359,3.5433589999999997
2015,5210,Northern America,4,Container ships,3960.572,3.960572
2015,5210,Northern America,5,Other types of ships,9606.651,9.606651
2015,5220,Latin America and the Caribbean,0,Total fleet,449777.464,449.77746399999995
2015,5220,Latin America and the Caribbean,1,Oil tankers,96619.425,96.619425
2015,5220,Latin America and the Caribbean,2,Bulk carriers,234407.785,234.407785
2015,5220,Latin America and the Caribbean,3,General cargo,16213.102,16.213102
2015,5220,Latin America and the Caribbean,4,Container ships,44085.956,44.085955999999996
2015,5220,Latin America and the Caribbean,5,Other types of ships,58451.199,58.451199
2015,5221,Caribbean,0,Total fleet,100092.473,100.092473
2015,5221,Caribbean,1,Oil tankers,35270.273,35.270273
2015,5221,Caribbean,2,Bulk carriers,23490.846,23.490846
2015,5221,Caribbean,3,General cargo,6918.2,6.9182
2015,5221,Caribbean,4,Container ships,7666.525,7.666525
2015,5221,Caribbean,5,Other types of ships,26746.63,26.74663
2015,5222,Central America,0,Total fleet,340740.991,340.740991
2015,5222,Central America,1,Oil tankers,57176.225,57.176224999999995
2015,5222,Central America,2,Bulk carriers,209423.437,209.423437
2015,5222,Central America,3,General cargo,8568.231,8.568230999999999
2015,5222,Central America,4,Container ships,35619.555,35.619555
2015,5222,Central America,5,Other types of ships,29953.545,29.953545
2015,5223,South America,0,Total fleet,8944.0,8.944
2015,5223,South America,1,Oil tankers,4172.927,4.172927
2015,5223,South America,2,Bulk carriers,1493.502,1.4935019999999999
2015,5223,South America,3,General cargo,726.671,0.7266710000000001
2015,5223,South America,4,Container ships,799.876,0.799876
2015,5223,South America,5,Other types of ships,1751.024,1.751024
2015,5300,Asia,0,Total fleet,532974.527,532.974527
2015,5300,Asia,1,Oil tankers,120565.301,120.565301
2015,5300,Asia,2,Bulk carriers,265265.393,265.26539299999996
2015,5300,Asia,3,General cargo,31123.97,31.12397
2015,5300,Asia,4,Container ships,70327.923,70.327923
2015,5300,Asia,5,Other types of ships,45691.94,45.69194
2015,5310,Central Asia,0,Total fleet,277.613,0.277613
2015,5310,Central Asia,1,Oil tankers,141.678,0.141678
2015,5310,Central Asia,3,General cargo,28.076,0.028076
2015,5310,Central Asia,5,Other types of ships,107.859,0.107859
2015,5330,Eastern Asia,0,Total fleet,285701.792,285.701792
2015,5330,Eastern Asia,1,Oil tankers,50670.769,50.670769
2015,5330,Eastern Asia,2,Bulk carriers,171593.97,171.59397
2015,5330,Eastern Asia,3,General cargo,12743.682,12.743682000000002
2015,5330,Eastern Asia,4,Container ships,35169.944,35.169944
2015,5330,Eastern Asia,5,Other types of ships,15523.428,15.523428
2015,5350,South-eastern Asia,0,Total fleet,167892.892,167.892892
2015,5350,South-eastern Asia,1,Oil tankers,47294.214,47.294214
2015,5350,South-eastern Asia,2,Bulk carriers,59333.902,59.333902
2015,5350,South-eastern Asia,3,General cargo,12307.968,12.307968
2015,5350,South-eastern Asia,4,Container ships,26221.736,26.221736
2015,5350,South-eastern Asia,5,Other types of ships,22735.071,22.735071
2015,5320,Southern Asia,0,Total fleet,23277.671,23.277670999999998
2015,5320,Southern Asia,1,Oil tankers,8865.577,8.865577
2015,5320,Southern Asia,2,Bulk carriers,8933.698,8.933698
2015,5320,Southern Asia,3,General cargo,2271.174,2.271174
2015,5320,Southern Asia,4,Container ships,1495.249,1.495249
2015,5320,Southern Asia,5,Other types of ships,1711.974,1.7119739999999999
2015,5340,Western Asia,0,Total fleet,55824.559,55.824559
2015,5340,Western Asia,1,Oil tankers,13593.063,13.593063
2015,5340,Western Asia,2,Bulk carriers,25403.823,25.403823
2015,5340,Western Asia,3,General cargo,3773.07,3.77307
2015,5340,Western Asia,4,Container ships,7440.994,7.440994
2015,5340,Western Asia,5,Other types of ships,5613.608,5.613608
2015,5400,Europe,0,Total fleet,321220.476,321.220476
2015,5400,Europe,1,Oil tankers,112952.049,112.952049
2015,5400,Europe,2,Bulk carriers,103222.633,103.222633
2015,5400,Europe,3,General cargo,16945.324,16.945324
2015,5400,Europe,4,Container ships,52902.806,52.902806
2015,5400,Europe,5,Other types of ships,35197.665,35.197665
2015,5410,Eastern Europe,0,Total fleet,9603.038,9.603038
2015,5410,Eastern Europe,1,Oil tankers,2906.78,2.9067800000000004
2015,5410,Eastern Europe,2,Bulk carriers,506.134,0.506134
2015,5410,Eastern Europe,3,General cargo,3819.466,3.819466
2015,5410,Eastern Europe,4,Container ships,85.664,0.085664
2015,5410,Eastern Europe,5,Other types of ships,2284.994,2.284994
2015,5420,Northern Europe,0,Total fleet,78652.69,78.65269
2015,5420,Northern Europe,1,Oil tankers,20502.501,20.502501
2015,5420,Northern Europe,2,Bulk carriers,19966.687,19.966687
2015,5420,Northern Europe,3,General cargo,3041.438,3.0414380000000003
2015,5420,Northern Europe,4,Container ships,19286.404,19.286403999999997
2015,5420,Northern Europe,5,Other types of ships,15855.661,15.855661
2015,5430,Southern Europe,0,Total fleet,191695.77,191.69576999999998
2015,5430,Southern Europe,1,Oil tankers,81056.114,81.05611400000001
2015,5430,Southern Europe,2,Bulk carriers,77046.544,77.046544
2015,5430,Southern Europe,3,General cargo,4898.42,4.89842
2015,5430,Southern Europe,4,Container ships,17081.446,17.081446
2015,5430,Southern Europe,5,Other types of ships,11613.246,11.613245999999998
2015,5440,Western Europe,0,Total fleet,41268.978,41.268978000000004
2015,5440,Western Europe,1,Oil tankers,8486.654,8.486654
2015,5440,Western Europe,2,Bulk carriers,5703.268,5.7032680000000004
2015,5440,Western Europe,3,General cargo,5186.0,5.186
2015,5440,Western Europe,4,Container ships,16449.292,16.449292
2015,5440,Western Europe,5,Other types of ships,5443.764,5.443764
2015,5500,Oceania,0,Total fleet,188434.51,188.43451000000002
2015,5500,Oceania,1,Oil tankers,69129.548,69.129548
2015,5500,Oceania,2,Bulk carriers,80877.42,80.87742
2015,5500,Oceania,3,General cargo,2650.657,2.6506570000000003
2015,5500,Oceania,4,Container ships,11724.358,11.724358
2015,5500,Oceania,5,Other types of ships,24052.525,24.052525000000003
2015,5520,Australia and New Zealand,0,Total fleet,2102.376,2.102376
2015,5520,Australia and New Zealand,1,Oil tankers,110.865,0.11086499999999999
2015,5520,Australia and New Zealand,2,Bulk carriers,157.226,0.157226
2015,5520,Australia and New Zealand,3,General cargo,125.04,0.12504
2015,5520,Australia and New Zealand,4,Container ships,16.638,0.016638
2015,5520,Australia and New Zealand,5,Other types of ships,1692.607,1.692607
2015,5510,Oceania excluding Australia and New Zealand,0,Total fleet,186332.134,186.332134
2015,5510,Oceania excluding Australia and New Zealand,1,Oil tankers,69018.683,69.01868300000001
2015,5510,Oceania excluding Australia and New Zealand,2,Bulk carriers,80720.194,80.720194
2015,5510,Oceania excluding Australia and New Zealand,3,General cargo,2525.617,2.525617
2015,5510,Oceania excluding Australia and New Zealand,4,Container ships,11707.72,11.70772
2015,5510,Oceania excluding Australia and New Zealand,5,Other types of ships,22359.918,22.359918
2015,0000u,World n.e.s.,0,Total fleet,4556.082,4.556082
2015,0000u,World n.e.s.,1,Oil tankers,275.411,0.275411
2015,0000u,World n.e.s.,2,Bulk carriers,211.045,0.21104499999999998
2015,0000u,World n.e.s.,3,General cargo,831.465,0.831465
2015,0000u,World n.e.s.,4,Container ships,169.467,0.169467
2015,0000u,World n.e.s.,5,Other types of ships,3068.694,3.068694
2015,008,Albania,0,Total fleet,60.08,0.06008
2015,008,Albania,2,Bulk carriers,10.62,0.01062
2015,008,Albania,3,General cargo,48.643,0.048643
2015,008,Albania,5,Other types of ships,0.817,0.0008169999999999999
2015,012,Algeria,0,Total fleet,802.02,0.80202
2015,012,Algeria,1,Oil tankers,17.156,0.017155999999999998
2015,012,Algeria,2,Bulk carriers,149.594,0.149594
2015,012,Algeria,3,General cargo,112.651,0.112651
2015,012,Algeria,5,Other types of ships,522.619,0.5226190000000001
2015,024,Angola,0,Total fleet,320.919,0.320919
2015,024,Angola,1,Oil tankers,20.198,0.020198
2015,024,Angola,3,General cargo,13.402,0.013401999999999999
2015,024,Angola,5,Other types of ships,287.319,0.287319
2015,660,Anguilla,0,Total fleet,0.254,0.000254
2015,660,Anguilla,5,Other types of ships,0.254,0.000254
2015,028,Antigua and Barbuda,0,Total fleet,12359.327,12.359326999999999
2015,028,Antigua and Barbuda,1,Oil tankers,3.091,0.003091
2015,028,Antigua and Barbuda,2,Bulk carriers,1434.384,1.434384
2015,028,Antigua and Barbuda,3,General cargo,4792.129,4.792129
2015,028,Antigua and Barbuda,4,Container ships,5824.206,5.824206
2015,028,Antigua and Barbuda,5,Other types of ships,305.517,0.305517
2015,032,Argentina,0,Total fleet,652.307,0.652307
2015,032,Argentina,1,Oil tankers,418.733,0.418733
2015,032,Argentina,3,General cargo,55.232,0.055231999999999996
2015,032,Argentina,4,Container ships,14.967,0.014967000000000001
2015,032,Argentina,5,Other types of ships,163.375,0.163375
2015,036,Australia,0,Total fleet,1938.011,1.938011
2015,036,Australia,1,Oil tankers,21.993,0.021993
2015,036,Australia,2,Bulk carriers,157.226,0.157226
2015,036,Australia,3,General cargo,98.212,0.09821200000000001
2015,036,Australia,5,Other types of ships,1660.58,1.66058
2015,040,Austria,0,Total fleet,0.378,0.000378
2015,040,Austria,5,Other types of ships,0.378,0.000378
2015,031,Azerbaijan,0,Total fleet,725.633,0.7256330000000001
2015,031,Azerbaijan,1,Oil tankers,368.204,0.36820400000000003
2015,031,Azerbaijan,3,General cargo,163.331,0.16333099999999998
2015,031,Azerbaijan,5,Other types of ships,194.098,0.19409800000000002
2015,044,Bahamas,0,Total fleet,74152.812,74.15281200000001
2015,044,Bahamas,1,Oil tankers,33193.419,33.193419
2015,044,Bahamas,2,Bulk carriers,18194.56,18.194560000000003
2015,044,Bahamas,3,General cargo,562.219,0.562219
2015,044,Bahamas,4,Container ships,1446.99,1.44699
2015,044,Bahamas,5,Other types of ships,20755.623,20.755623
2015,048,Bahrain,0,Total fleet,601.322,0.601322
2015,048,Bahrain,1,Oil tankers,155.389,0.155389
2015,048,Bahrain,3,General cargo,32.538,0.032538
2015,048,Bahrain,4,Container ships,229.956,0.229956
2015,048,Bahrain,5,Other types of ships,183.44,0.18344
2015,050,Bangladesh,0,Total fleet,2013.469,2.013469
2015,050,Bangladesh,1,Oil tankers,262.825,0.262825
2015,050,Bangladesh,2,Bulk carriers,1441.414,1.441414
2015,050,Bangladesh,3,General cargo,229.731,0.229731
2015,050,Bangladesh,4,Container ships,28.588,0.028588000000000002
2015,050,Bangladesh,5,Other types of ships,50.911,0.050911
2015,052,Barbados,0,Total fleet,1128.233,1.128233
2015,052,Barbados,1,Oil tankers,74.45,0.07445
2015,052,Barbados,2,Bulk carriers,599.024,0.599024
2015,052,Barbados,3,General cargo,288.502,0.28850200000000004
2015,052,Barbados,4,Container ships,4.83,0.00483
2015,052,Barbados,5,Other types of ships,161.427,0.161427
2015,112,Belarus,0,Total fleet,1.069,0.0010689999999999999
2015,112,Belarus,5,Other types of ships,1.069,0.0010689999999999999
2015,056,Belgium,0,Total fleet,8670.874,8.670874
2015,056,Belgium,1,Oil tankers,4381.707,4.3817070000000005
2015,056,Belgium,2,Bulk carriers,2745.352,2.745352
2015,056,Belgium,3,General cargo,101.845,0.101845
2015,056,Belgium,5,Other types of ships,1441.97,1.44197
2015,084,Belize,0,Total fleet,2785.811,2.7858110000000003
2015,084,Belize,1,Oil tankers,119.789,0.119789
2015,084,Belize,2,Bulk carriers,1316.156,1.3161559999999999
2015,084,Belize,3,General cargo,1005.447,1.005447
2015,084,Belize,4,Container ships,32.528,0.032528
2015,084,Belize,5,Other types of ships,311.891,0.31189100000000003
2015,204,Benin,0,Total fleet,0.897,0.000897
2015,204,Benin,5,Other types of ships,0.897,0.000897
2015,060,Bermuda,0,Total fleet,10944.402,10.944402
2015,060,Bermuda,1,Oil tankers,2182.187,2.182187
2015,060,Bermuda,2,Bulk carriers,2226.448,2.226448
2015,060,Bermuda,3,General cargo,6.722,0.0067220000000000005
2015,060,Bermuda,4,Container ships,767.31,0.7673099999999999
2015,060,Bermuda,5,Other types of ships,5761.735,5.761735
2015,068,Bolivia (Plurinational State of),0,Total fleet,194.814,0.194814
2015,068,Bolivia (Plurinational State of),1,Oil tankers,29.774,0.029774000000000002
2015,068,Bolivia (Plurinational State of),3,General cargo,154.64,0.15464
2015,068,Bolivia (Plurinational State of),5,Other types of ships,10.4,0.0104
2015,076,Brazil,0,Total fleet,3973.899,3.973899
2015,076,Brazil,1,Oil tankers,1556.122,1.556122
2015,076,Brazil,2,Bulk carriers,763.876,0.763876
2015,076,Brazil,3,General cargo,171.436,0.171436
2015,076,Brazil,4,Container ships,687.571,0.687571
2015,076,Brazil,5,Other types of ships,794.894,0.794894
2015,092,British Virgin Islands,0,Total fleet,5.052,0.005051999999999999
2015,092,British Virgin Islands,3,General cargo,1.199,0.001199
2015,092,British Virgin Islands,5,Other types of ships,3.853,0.003853
2015,096,Brunei Darussalam,0,Total fleet,549.178,0.5491779999999999
2015,096,Brunei Darussalam,1,Oil tankers,0.52,0.0005200000000000001
2015,096,Brunei Darussalam,3,General cargo,11.967,0.011967
2015,096,Brunei Darussalam,5,Other types of ships,536.691,0.536691
2015,100,Bulgaria,0,Total fleet,152.108,0.152108
2015,100,Bulgaria,1,Oil tankers,7.224,0.007224
2015,100,Bulgaria,2,Bulk carriers,69.737,0.069737
2015,100,Bulgaria,3,General cargo,50.839,0.050838999999999995
2015,100,Bulgaria,5,Other types of ships,24.308,0.024308
2015,132,Cabo Verde,0,Total fleet,30.662,0.030662
2015,132,Cabo Verde,1,Oil tankers,1.383,0.0013830000000000001
2015,132,Cabo Verde,3,General cargo,15.605,0.015605
2015,132,Cabo Verde,5,Other types of ships,13.674,0.013673999999999999
2015,116,Cambodia,0,Total fleet,1880.776,1.880776
2015,116,Cambodia,1,Oil tankers,72.278,0.07227800000000001
2015,116,Cambodia,2,Bulk carriers,314.963,0.31496300000000005
2015,116,Cambodia,3,General cargo,1335.894,1.335894
2015,116,Cambodia,4,Container ships,34.841,0.034841000000000004
2015,116,Cambodia,5,Other types of ships,122.8,0.12279999999999999
2015,120,Cameroon,0,Total fleet,434.118,0.434118
2015,120,Cameroon,3,General cargo,1.921,0.001921
2015,120,Cameroon,5,Other types of ships,432.197,0.432197
2015,124,Canada,0,Total fleet,3609.69,3.60969
2015,124,Canada,1,Oil tankers,761.914,0.761914
2015,124,Canada,2,Bulk carriers,588.486,0.588486
2015,124,Canada,3,General cargo,1472.969,1.472969
2015,124,Canada,4,Container ships,14.747,0.014747
2015,124,Canada,5,Other types of ships,771.573,0.771573
2015,136,Cayman Islands,0,Total fleet,4617.288,4.617287999999999
2015,136,Cayman Islands,1,Oil tankers,996.805,0.9968049999999999
2015,136,Cayman Islands,2,Bulk carriers,1492.069,1.4920689999999999
2015,136,Cayman Islands,3,General cargo,6.491,0.006490999999999999
2015,136,Cayman Islands,5,Other types of ships,2121.923,2.121923
2015,152,Chile,0,Total fleet,977.421,0.9774210000000001
2015,152,Chile,1,Oil tankers,399.068,0.399068
2015,152,Chile,2,Bulk carriers,365.302,0.365302
2015,152,Chile,3,General cargo,80.054,0.080054
2015,152,Chile,4,Container ships,38.429,0.038429000000000005
2015,152,Chile,5,Other types of ships,94.568,0.094568
2015,156,China,0,Total fleet,78363.798,78.36379799999999
2015,156,China,1,Oil tankers,11627.075,11.627075000000001
2015,156,China,2,Bulk carriers,49769.41,49.76941
2015,156,China,3,General cargo,4616.4,4.6164
2015,156,China,4,Container ships,6798.152,6.798152
2015,156,China,5,Other types of ships,5552.761,5.552761
2015,344,"China, Hong Kong SAR",0,Total fleet,150421.016,150.421016
2015,344,"China, Hong Kong SAR",1,Oil tankers,29735.575,29.735575
2015,344,"China, Hong Kong SAR",2,Bulk carriers,89033.45,89.03345
2015,344,"China, Hong Kong SAR",3,General cargo,2810.426,2.810426
2015,344,"China, Hong Kong SAR",4,Container ships,25330.399,25.330399
2015,344,"China, Hong Kong SAR",5,Other types of ships,3511.166,3.5111660000000002
2015,446,"China, Macao SAR",0,Total fleet,2.184,0.002184
2015,446,"China, Macao SAR",5,Other types of ships,2.184,0.002184
2015,158,"China, Taiwan Province of",0,Total fleet,5036.157,5.036157
2015,158,"China, Taiwan Province of",1,Oil tankers,202.543,0.202543
2015,158,"China, Taiwan Province of",2,Bulk carriers,2855.414,2.855414
2015,158,"China, Taiwan Province of",3,General cargo,133.906,0.133906
2015,158,"China, Taiwan Province of",4,Container ships,1593.493,1.593493
2015,158,"China, Taiwan Province of",5,Other types of ships,250.802,0.25080199999999997
2015,170,Colombia,0,Total fleet,105.324,0.105324
2015,170,Colombia,1,Oil tankers,24.611,0.024611
2015,170,Colombia,3,General cargo,38.07,0.03807
